x,y,Ma,rho/rho1,p/p1,T/T1
32.811982,29.483089,2.000000,1.000000,1.000000,1.000000
32.811982,30.534780,2.000000,1.000000,1.000000,1.000000
32.811982,31.586471,2.000000,1.000000,1.000000,1.000000
32.811982,32.638162,2.000000,1.000000,1.000000,1.000000
32.811982,33.689853,2.000000,1.000000,1.000000,1.000000
32.811982,34.741544,2.000000,1.000000,1.000000,1.000000
32.811982,35.793236,2.000000,1.000000,1.000000,1.000000
32.811982,36.844927,2.000000,1.000000,1.000000,1.000000
32.811982,37.896618,2.000000,1.000000,1.000000,1.000000
32.811982,38.948309,2.000000,1.000000,1.000000,1.000000
32.811982,40.000000,2.000000,1.000000,1.000000,1.000000
33.554457,-2.137087,2.181079,0.793396,0.731833,0.922405
33.554457,-1.083660,2.189345,0.795739,0.731286,0.919002
33.554457,-0.030233,2.197588,0.798067,0.730727,0.915621
33.554457,1.023194,2.196768,0.801420,0.734066,0.915957
33.554457,2.076622,2.194281,0.804368,0.737586,0.916976
33.554457,3.130049,2.199270,0.800100,0.732038,0.914933
33.554457,4.183476,2.211493,0.789393,0.718305,0.909946
33.554457,5.236903,2.218928,0.783042,0.710161,0.906925
33.554457,6.290330,2.211008,0.789833,0.718861,0.910143
33.554457,7.343758,2.187825,0.810184,0.745067,0.919627
33.554457,8.397185,2.155693,0.839570,0.783261,0.932931
33.554457,9.450612,2.120872,0.872890,0.827114,0.947558
33.554457,10.504039,2.087715,0.906022,0.871310,0.961687
33.554457,11.557466,2.058963,0.935855,0.911613,0.974097
33.554457,12.610893,2.036189,0.960197,0.944862,0.984030
33.554457,13.664321,2.019927,0.977937,0.969310,0.991178
33.554457,14.717748,2.009672,0.989258,0.985014,0.995709
33.554457,15.771175,2.004078,0.995467,0.993665,0.998189
33.554457,16.824602,2.001479,0.998356,0.997700,0.999343
33.554457,17.878029,2.000460,0.999489,0.999285,0.999796
33.554457,18.931456,2.000122,0.999864,0.999810,0.999946
33.554457,19.984884,2.000028,0.999969,0.999957,0.999988
33.554457,21.038311,2.000005,0.999994,0.999992,0.999998
33.554457,22.091738,2.000001,0.999999,0.999999,1.000000
33.554457,23.145165,2.000000,1.000000,1.000000,1.000000
33.554457,24.198592,2.000000,1.000000,1.000000,1.000000
33.554457,25.252020,2.000000,1.000000,1.000000,1.000000
33.554457,26.305447,2.000000,1.000000,1.000000,1.000000
33.554457,27.358874,2.000000,1.000000,1.000000,1.000000
33.554457,28.412301,2.000000,1.000000,1.000000,1.000000
33.554457,29.465728,2.000000,1.000000,1.000000,1.000000
33.554457,30.519155,2.000000,1.000000,1.000000,1.000000
33.554457,31.572583,2.000000,1.000000,1.000000,1.000000
33.554457,32.626010,2.000000,1.000000,1.000000,1.000000
33.554457,33.679437,2.000000,1.000000,1.000000,1.000000
33.554457,34.732864,2.000000,1.000000,1.000000,1.000000
33.554457,35.786291,2.000000,1.000000,1.000000,1.000000
33.554457,36.839718,2.000000,1.000000,1.000000,1.000000
33.554457,37.893146,2.000000,1.000000,1.000000,1.000000
33.554457,38.946573,2.000000,1.000000,1.000000,1.000000
33.554457,40.000000,2.000000,1.000000,1.000000,1.000000
34.298157,-2.206644,2.181108,0.793399,0.731826,0.922393
34.298157,-1.151478,2.189199,0.795886,0.731469,0.919062
34.298157,-0.096312,2.197817,0.797876,0.730477,0.915527
34.298157,0.958854,2.197757,0.800542,0.732937,0.915552
34.298157,2.014020,2.194428,0.804240,0.737420,0.916916
34.298157,3.069186,2.196947,0.802210,0.734731,0.915883
34.298157,4.124353,2.208078,0.792389,0.722133,0.911336
34.298157,5.179519,2.218221,0.783657,0.710943,0.907212
34.298157,6.234685,2.215273,0.786190,0.714182,0.908409
34.298157,7.289851,2.196500,0.802515,0.735157,0.916067
34.298157,8.345017,2.167018,0.829106,0.769594,0.928221
34.298157,9.400183,2.133166,0.861001,0.811381,0.942369
34.298157,10.455349,2.099647,0.893982,0.855166,0.956580
34.298157,11.510515,2.069518,0.924813,0.896628,0.969524
34.298157,12.565681,2.044661,0.951086,0.932372,0.980324
34.298157,13.620847,2.025999,0.971288,0.960121,0.988504
34.298157,14.676014,2.013477,0.985050,0.979165,0.994026
34.298157,15.731180,2.006124,0.993195,0.990495,0.997282
34.298157,16.786346,2.002411,0.997320,0.996251,0.998929
34.298157,17.841512,2.000818,0.999091,0.998728,0.999637
34.298157,18.896678,2.000238,0.999735,0.999629,0.999894
34.298157,19.951844,2.000060,0.999934,0.999907,0.999974
34.298157,21.007010,2.000013,0.999986,0.999980,0.999994
34.298157,22.062176,2.000002,0.999997,0.999996,0.999999
34.298157,23.117342,2.000000,1.000000,0.999999,1.000000
34.298157,24.172508,2.000000,1.000000,1.000000,1.000000
34.298157,25.227675,2.000000,1.000000,1.000000,1.000000
34.298157,26.282841,2.000000,1.000000,1.000000,1.000000
34.298157,27.338007,2.000000,1.000000,1.000000,1.000000
34.298157,28.393173,2.000000,1.000000,1.000000,1.000000
34.298157,29.448339,2.000000,1.000000,1.000000,1.000000
34.298157,30.503505,2.000000,1.000000,1.000000,1.000000
34.298157,31.558671,2.000000,1.000000,1.000000,1.000000
34.298157,32.613837,2.000000,1.000000,1.000000,1.000000
34.298157,33.669003,2.000000,1.000000,1.000000,1.000000
34.298157,34.724169,2.000000,1.000000,1.000000,1.000000
34.298157,35.779336,2.000000,1.000000,1.000000,1.000000
34.298157,36.834502,2.000000,1.000000,1.000000,1.000000
34.298157,37.889668,2.000000,1.000000,1.000000,1.000000
34.298157,38.944834,2.000000,1.000000,1.000000,1.000000
34.298157,40.000000,2.000000,1.000000,1.000000,1.000000
35.043085,-2.276316,2.181130,0.793405,0.731823,0.922383
35.043085,-1.219408,2.189047,0.796039,0.731658,0.919124
35.043085,-0.162500,2.197879,0.797835,0.730420,0.915502
35.043085,0.894408,2.198674,0.799731,0.731896,0.915177
35.043085,1.951316,2.195021,0.803706,0.736735,0.916673
35.043085,3.008224,2.195280,0.803736,0.736677,0.916567
35.043085,4.065132,2.204605,0.795467,0.726065,0.912753
35.043085,5.122039,2.216390,0.785236,0.712959,0.907955
35.043085,6.178947,2.217975,0.783895,0.711237,0.907312
35.043085,7.235855,2.203844,0.796096,0.726886,0.913063
35.043085,8.292763,2.177473,0.819586,0.757210,0.923893
35.043085,9.349671,2.145058,0.849679,0.796469,0.937376
35.043085,10.406579,2.111615,0.882088,0.839291,0.951483
35.043085,11.463487,2.080504,0.913472,0.881305,0.964786
35.043085,12.520395,2.053874,0.941280,0.918980,0.976309
35.043085,13.577303,2.032968,0.963707,0.949677,0.985442
35.043085,14.634210,2.018143,0.979908,0.972034,0.991965
35.043085,15.691118,2.008834,0.990190,0.986309,0.996081
35.043085,16.748026,2.003756,0.995825,0.994164,0.998332
35.043085,17.804934,2.001383,0.998463,0.997849,0.999385
35.043085,18.861842,2.000440,0.999511,0.999316,0.999805
35.043085,19.918750,2.000121,0.999866,0.999812,0.999946
35.043085,20.975658,2.000028,0.999968,0.999956,0.999987
35.043085,22.032566,2.000006,0.999994,0.999991,0.999997
35.043085,23.089474,2.000001,0.999999,0.999998,1.000000
35.043085,24.146382,2.000000,1.000000,1.000000,1.000000
35.043085,25.203289,2.000000,1.000000,1.000000,1.000000
35.043085,26.260197,2.000000,1.000000,1.000000,1.000000
35.043085,27.317105,2.000000,1.000000,1.000000,1.000000
35.043085,28.374013,2.000000,1.000000,1.000000,1.000000
35.043085,29.430921,2.000000,1.000000,1.000000,1.000000
35.043085,30.487829,2.000000,1.000000,1.000000,1.000000
35.043085,31.544737,2.000000,1.000000,1.000000,1.000000
35.043085,32.601645,2.000000,1.000000,1.000000,1.000000
35.043085,33.658553,2.000000,1.000000,1.000000,1.000000
35.043085,34.715461,2.000000,1.000000,1.000000,1.000000
35.043085,35.772368,2.000000,1.000000,1.000000,1.000000
35.043085,36.829276,2.000000,1.000000,1.000000,1.000000
35.043085,37.886184,2.000000,1.000000,1.000000,1.000000
35.043085,38.943092,2.000000,1.000000,1.000000,1.000000
35.043085,40.000000,2.000000,1.000000,1.000000,1.000000
35.789242,-2.346103,2.181142,0.793416,0.731830,0.922379
35.789242,-1.287450,2.188909,0.796180,0.731833,0.919181
35.789242,-0.228798,2.197799,0.797923,0.730526,0.915535
35.789242,0.829855,2.199436,0.799060,0.731032,0.914865
35.789242,1.888508,2.195932,0.802885,0.735683,0.916300
35.789242,2.947160,2.194292,0.804645,0.737836,0.916972
35.789242,4.005813,2.201352,0.798378,0.729783,0.914081
35.789242,5.064465,2.213711,0.787555,0.715922,0.909043
35.789242,6.123118,2.219197,0.782865,0.709914,0.906816
35.789242,7.181770,2.209794,0.790944,0.720263,0.910637
35.789242,8.240423,2.186943,0.811078,0.746183,0.919990
35.789242,9.299076,2.156410,0.839031,0.782508,0.932632
35.789242,10.357728,2.123467,0.870487,0.823881,0.946461
35.789242,11.416381,2.091763,0.902010,0.865886,0.959952
35.789242,12.475033,2.063694,0.930948,0.904923,0.972045
35.789242,13.533686,2.040764,0.955296,0.938127,0.982027
35.789242,14.592338,2.023682,0.973834,0.963631,0.989523
35.789242,15.650991,2.012286,0.986370,0.980998,0.994553
35.789242,16.709644,2.005611,0.993766,0.991290,0.997509
35.789242,17.768296,2.002233,0.997518,0.996528,0.999008
35.789242,18.826949,2.000771,0.999143,0.998801,0.999657
35.789242,19.885601,2.000230,0.999744,0.999642,0.999898
35.789242,20.944254,2.000060,0.999934,0.999907,0.999974
35.789242,22.002906,2.000013,0.999985,0.999979,0.999994
35.789242,23.061559,2.000003,0.999997,0.999996,0.999999
35.789242,24.120212,2.000000,1.000000,0.999999,1.000000
35.789242,25.178864,2.000000,1.000000,1.000000,1.000000
35.789242,26.237517,2.000000,1.000000,1.000000,1.000000
35.789242,27.296169,2.000000,1.000000,1.000000,1.000000
35.789242,28.354822,2.000000,1.000000,1.000000,1.000000
35.789242,29.413474,2.000000,1.000000,1.000000,1.000000
35.789242,30.472127,2.000000,1.000000,1.000000,1.000000
35.789242,31.530779,2.000000,1.000000,1.000000,1.000000
35.789242,32.589432,2.000000,1.000000,1.000000,1.000000
35.789242,33.648085,2.000000,1.000000,1.000000,1.000000
35.789242,34.706737,2.000000,1.000000,1.000000,1.000000
35.789242,35.765390,2.000000,1.000000,1.000000,1.000000
35.789242,36.824042,2.000000,1.000000,1.000000,1.000000
35.789242,37.882695,2.000000,1.000000,1.000000,1.000000
35.789242,38.941347,2.000000,1.000000,1.000000,1.000000
35.789242,40.000000,2.000000,1.000000,1.000000,1.000000
36.536632,-2.416005,2.181159,0.793418,0.731826,0.922372
36.536632,-1.355605,2.188798,0.796297,0.731977,0.919227
36.536632,-0.295204,2.197612,0.798107,0.730756,0.915611
36.536632,0.765196,2.199994,0.798571,0.730402,0.914637
36.536632,1.825596,2.197024,0.801905,0.734427,0.915852
36.536632,2.885996,2.193951,0.804961,0.738239,0.917111
36.536632,3.946396,2.198536,0.800921,0.733029,0.915233
36.536632,5.006796,2.210484,0.790371,0.719520,0.910356
36.536632,6.067196,2.219070,0.782983,0.710062,0.906867
36.536632,7.127596,2.214316,0.787060,0.715278,0.908797
36.536632,8.187996,2.195329,0.803634,0.736568,0.916546
36.536632,9.248397,2.167103,0.829145,0.769601,0.928186
36.536632,10.308797,2.135061,0.859304,0.809096,0.941572
36.536632,11.369197,2.103145,0.890585,0.850587,0.955088
36.536632,12.429597,2.073980,0.920256,0.890437,0.967597
36.536632,13.489997,2.049289,0.946185,0.925657,0.978305
36.536632,14.550397,2.030069,0.966872,0.954027,0.986715
36.536632,15.610797,2.016531,0.981689,0.974500,0.992677
36.536632,16.671197,2.008068,0.991041,0.987493,0.996420
36.536632,17.731598,2.003455,0.996160,0.994632,0.998466
36.536632,18.791998,2.001289,0.998567,0.997995,0.999427
36.536632,19.852398,2.000418,0.999535,0.999350,0.999814
36.536632,20.912798,2.000118,0.999869,0.999817,0.999948
36.536632,21.973198,2.000029,0.999968,0.999955,0.999987
36.536632,23.033598,2.000006,0.999993,0.999991,0.999997
36.536632,24.093998,2.000001,0.999999,0.999998,1.000000
36.536632,25.154398,2.000000,1.000000,1.000000,1.000000
36.536632,26.214798,2.000000,1.000000,1.000000,1.000000
36.536632,27.275199,2.000000,1.000000,1.000000,1.000000
36.536632,28.335599,2.000000,1.000000,1.000000,1.000000
36.536632,29.395999,2.000000,1.000000,1.000000,1.000000
36.536632,30.456399,2.000000,1.000000,1.000000,1.000000
36.536632,31.516799,2.000000,1.000000,1.000000,1.000000
36.536632,32.577199,2.000000,1.000000,1.000000,1.000000
36.536632,33.637599,2.000000,1.000000,1.000000,1.000000
36.536632,34.697999,2.000000,1.000000,1.000000,1.000000
36.536632,35.758400,2.000000,1.000000,1.000000,1.000000
36.536632,36.818800,2.000000,1.000000,1.000000,1.000000
36.536632,37.879200,2.000000,1.000000,1.000000,1.000000
36.536632,38.939600,2.000000,1.000000,1.000000,1.000000
36.536632,40.000000,2.000000,1.000000,1.000000,1.000000
37.285254,-2.486022,2.181165,0.793425,0.731831,0.922369
37.285254,-1.423872,2.188723,0.796381,0.732079,0.919258
37.285254,-0.361721,2.197358,0.798352,0.731064,0.915715
37.285254,0.700430,2.200326,0.798283,0.730031,0.914501
37.285254,1.762580,2.198162,0.800889,0.733122,0.915386
37.285254,2.824731,2.194182,0.804756,0.737975,0.917017
37.285254,3.886881,2.196306,0.802950,0.735619,0.916146
37.285254,4.949032,2.207005,0.793434,0.723432,0.911773
37.285254,6.011182,2.217776,0.784100,0.711486,0.907392
37.285254,7.073333,2.217412,0.784418,0.711891,0.907540
37.285254,8.135483,2.202548,0.797296,0.728404,0.913593
37.285254,9.197634,2.177027,0.820093,0.757829,0.924077
37.285254,10.259785,2.146274,0.848645,0.795067,0.936866
37.285254,11.321935,2.114511,0.879339,0.835595,0.950253
37.285254,12.384086,2.084591,0.909368,0.875747,0.963028
37.285254,13.446236,2.058429,0.936519,0.912477,0.974329
37.285254,14.508387,2.037250,0.959103,0.943340,0.983565
37.285254,15.570537,2.021589,0.976135,0.966808,0.990445
37.285254,16.632688,2.011202,0.987571,0.982665,0.995032
37.285254,17.694838,2.005137,0.994292,0.992024,0.997719
37.285254,18.756989,2.002064,0.997706,0.996791,0.999083
37.285254,19.819140,2.000724,0.999196,0.998875,0.999678
37.285254,20.881290,2.000221,0.999754,0.999656,0.999902
37.285254,21.943441,2.000059,0.999935,0.999908,0.999974
37.285254,23.005591,2.000014,0.999985,0.999979,0.999994
37.285254,24.067742,2.000003,0.999997,0.999996,0.999999
37.285254,25.129892,2.000000,0.999999,0.999999,1.000000
37.285254,26.192043,2.000000,1.000000,1.000000,1.000000
37.285254,27.254193,2.000000,1.000000,1.000000,1.000000
37.285254,28.316344,2.000000,1.000000,1.000000,1.000000
37.285254,29.378494,2.000000,1.000000,1.000000,1.000000
37.285254,30.440645,2.000000,1.000000,1.000000,1.000000
37.285254,31.502796,2.000000,1.000000,1.000000,1.000000
37.285254,32.564946,2.000000,1.000000,1.000000,1.000000
37.285254,33.627097,2.000000,1.000000,1.000000,1.000000
37.285254,34.689247,2.000000,1.000000,1.000000,1.000000
37.285254,35.751398,2.000000,1.000000,1.000000,1.000000
37.285254,36.813548,2.000000,1.000000,1.000000,1.000000
37.285254,37.875699,2.000000,1.000000,1.000000,1.000000
37.285254,38.937849,2.000000,1.000000,1.000000,1.000000
37.285254,40.000000,2.000000,1.000000,1.000000,1.000000
38.035113,-2.556155,2.181176,0.793427,0.731829,0.922365
38.035113,-1.492251,2.188687,0.796430,0.732136,0.919272
38.035113,-0.428347,2.197076,0.798621,0.731402,0.915831
38.035113,0.635557,2.200436,0.798192,0.729911,0.914456
38.035113,1.699460,2.199226,0.799942,0.731908,0.914951
38.035113,2.763364,2.194872,0.804132,0.737175,0.916734
38.035113,3.827268,2.194742,0.804381,0.737446,0.916787
38.035113,4.891172,2.203558,0.796498,0.727346,0.913180
38.035113,5.955076,2.215538,0.786034,0.713956,0.908301
38.035113,7.018980,2.219121,0.782967,0.710031,0.906847
38.035113,8.082884,2.208534,0.792090,0.721713,0.911150
38.035113,9.146788,2.186085,0.811933,0.747257,0.920343
38.035113,10.210691,2.156994,0.838596,0.781897,0.932389
38.035113,11.274595,2.125733,0.868390,0.821065,0.945503
38.035113,12.338499,2.095392,0.898431,0.861055,0.958398
38.035113,13.402403,2.068058,0.926449,0.898800,0.970155
38.035113,14.466307,2.045144,0.950635,0.931730,0.980113
38.035113,15.530211,2.027448,0.969737,0.957970,0.987866
38.035113,16.594115,2.015068,0.983305,0.976739,0.993323
38.035113,17.658019,2.007367,0.991819,0.988577,0.996731
38.035113,18.721922,2.003174,0.996473,0.995068,0.998590
38.035113,19.785826,2.001198,0.998669,0.998137,0.999468
38.035113,20.849730,2.000395,0.999561,0.999385,0.999824
38.035113,21.913634,2.000114,0.999873,0.999823,0.999949
38.035113,22.977538,2.000029,0.999968,0.999955,0.999987
38.035113,24.041442,2.000006,0.999993,0.999990,0.999997
38.035113,25.105346,2.000001,0.999999,0.999998,0.999999
38.035113,26.169250,2.000000,1.000000,1.000000,1.000000
38.035113,27.233153,2.000000,1.000000,1.000000,1.000000
38.035113,28.297057,2.000000,1.000000,1.000000,1.000000
38.035113,29.360961,2.000000,1.000000,1.000000,1.000000
38.035113,30.424865,2.000000,1.000000,1.000000,1.000000
38.035113,31.488769,2.000000,1.000000,1.000000,1.000000
38.035113,32.552673,2.000000,1.000000,1.000000,1.000000
38.035113,33.616577,2.000000,1.000000,1.000000,1.000000
38.035113,34.680481,2.000000,1.000000,1.000000,1.000000
38.035113,35.744384,2.000000,1.000000,1.000000,1.000000
38.035113,36.808288,2.000000,1.000000,1.000000,1.000000
38.035113,37.872192,2.000000,1.000000,1.000000,1.000000
38.035113,38.936096,2.000000,1.000000,1.000000,1.000000
38.035113,40.000000,2.000000,1.000000,1.000000,1.000000
38.786210,-2.626404,2.181188,0.793428,0.731826,0.922360
38.786210,-1.560744,2.188690,0.796444,0.732148,0.919271
38.786210,-0.495084,2.196803,0.798882,0.731730,0.915943
38.786210,0.570576,2.200351,0.798274,0.730014,0.914490
38.786210,1.636237,2.200123,0.799147,0.730887,0.914584
38.786210,2.701897,2.195889,0.803213,0.735998,0.916317
38.786210,3.767557,2.193864,0.805189,0.738477,0.917147
38.786210,4.833217,2.200392,0.799338,0.730974,0.914474
38.786210,5.898877,2.212610,0.788578,0.717205,0.909491
38.786210,6.964537,2.219527,0.782629,0.709596,0.906682
38.786210,8.030197,2.213242,0.788026,0.716501,0.909234
38.786210,9.095857,2.194190,0.804715,0.737935,0.917013
38.786210,10.161517,2.167120,0.829227,0.769671,0.928179
38.786210,11.227177,2.136697,0.857840,0.807128,0.940884
38.786210,12.292838,2.106254,0.887579,0.846540,0.953763
38.786210,13.358498,2.078052,0.916123,0.884830,0.965842
38.786210,14.424158,2.053652,0.941595,0.919378,0.976405
38.786210,15.489818,2.034067,0.962558,0.948080,0.984960
38.786210,16.555478,2.019692,0.978222,0.969694,0.991282
38.786210,17.621138,2.010216,0.988665,0.984185,0.995469
38.786210,18.686798,2.004700,0.994778,0.992701,0.997913
38.786210,19.752458,2.001904,0.997884,0.997040,0.999154
38.786210,20.818118,2.000676,0.999248,0.998948,0.999699
38.786210,21.883778,2.000211,0.999766,0.999672,0.999906
38.786210,22.949438,2.000058,0.999936,0.999910,0.999974
38.786210,24.015099,2.000014,0.999985,0.999979,0.999994
38.786210,25.080759,2.000003,0.999997,0.999996,0.999999
38.786210,26.146419,2.000001,0.999999,0.999999,1.000000
38.786210,27.212079,2.000000,1.000000,1.000000,1.000000
38.786210,28.277739,2.000000,1.000000,1.000000,1.000000
38.786210,29.343399,2.000000,1.000000,1.000000,1.000000
38.786210,30.409059,2.000000,1.000000,1.000000,1.000000
38.786210,31.474719,2.000000,1.000000,1.000000,1.000000
38.786210,32.540379,2.000000,1.000000,1.000000,1.000000
38.786210,33.606039,2.000000,1.000000,1.000000,1.000000
38.786210,34.671700,2.000000,1.000000,1.000000,1.000000
38.786210,35.737360,2.000000,1.000000,1.000000,1.000000
38.786210,36.803020,2.000000,1.000000,1.000000,1.000000
38.786210,37.868680,2.000000,1.000000,1.000000,1.000000
38.786210,38.934340,2.000000,1.000000,1.000000,1.000000
38.786210,40.000000,2.000000,1.000000,1.000000,1.000000
39.538546,-2.696769,2.181193,0.793433,0.731829,0.922358
39.538546,-1.629349,2.188726,0.796428,0.732121,0.919256
39.538546,-0.561930,2.196569,0.799107,0.732013,0.916038
39.538546,0.505489,2.200114,0.798492,0.730291,0.914588
39.538546,1.572908,2.200791,0.798558,0.730130,0.914311
39.538546,2.640328,2.197093,0.802131,0.734610,0.915824
39.538546,3.707747,2.193634,0.805404,0.738750,0.917241
39.538546,4.775166,2.197700,0.801773,0.734084,0.915575
39.538546,5.842585,2.209266,0.791506,0.720945,0.910852
39.538546,6.910004,2.218761,0.783293,0.710442,0.906993
39.538546,7.977424,2.216653,0.785102,0.712753,0.907848
39.538546,9.044843,2.201266,0.798478,0.729902,0.914117
39.538546,10.112262,2.176563,0.820600,0.758455,0.924269
39.538546,11.179681,2.147301,0.847773,0.793886,0.936437
39.538546,12.247100,2.117062,0.876924,0.832352,0.949172
39.538546,13.314520,2.088285,0.905679,0.870758,0.961443
39.538546,14.381939,2.062667,0.932117,0.906475,0.972490
39.538546,15.449358,2.041381,0.954687,0.937271,0.981757
39.538546,16.516777,2.025071,0.972339,0.961557,0.988912
39.538546,17.584197,2.013739,0.984774,0.978777,0.993910
39.538546,18.651616,2.006724,0.992533,0.989571,0.997016
39.538546,19.719035,2.002912,0.996764,0.995475,0.998707
39.538546,20.786454,2.001110,0.998766,0.998274,0.999507
39.538546,21.853873,2.000372,0.999587,0.999421,0.999835
39.538546,22.921293,2.000110,0.999878,0.999829,0.999951
39.538546,23.988712,2.000028,0.999968,0.999956,0.999987
39.538546,25.056131,2.000006,0.999993,0.999990,0.999997
39.538546,26.123550,2.000001,0.999999,0.999998,0.999999
39.538546,27.190969,2.000000,1.000000,1.000000,1.000000
39.538546,28.258389,2.000000,1.000000,1.000000,1.000000
39.538546,29.325808,2.000000,1.000000,1.000000,1.000000
39.538546,30.393227,2.000000,1.000000,1.000000,1.000000
39.538546,31.460646,2.000000,1.000000,1.000000,1.000000
39.538546,32.528066,2.000000,1.000000,1.000000,1.000000
39.538546,33.595485,2.000000,1.000000,1.000000,1.000000
39.538546,34.662904,2.000000,1.000000,1.000000,1.000000
39.538546,35.730323,2.000000,1.000000,1.000000,1.000000
39.538546,36.797742,2.000000,1.000000,1.000000,1.000000
39.538546,37.865162,2.000000,1.000000,1.000000,1.000000
39.538546,38.932581,2.000000,1.000000,1.000000,1.000000
39.538546,40.000000,2.000000,1.000000,1.000000,1.000000
40.292124,-2.767249,2.181205,0.793434,0.731826,0.922353
40.292124,-1.698068,2.188787,0.796389,0.732066,0.919231
40.292124,-0.628887,2.196394,0.799280,0.732228,0.916110
40.292124,0.440294,2.199775,0.798802,0.730685,0.914726
40.292124,1.509476,2.201200,0.798199,0.729668,0.914143
40.292124,2.578657,2.198344,0.801011,0.733175,0.915312
40.292124,3.647838,2.193973,0.805099,0.738358,0.917102
40.292124,4.717019,2.195613,0.803674,0.736511,0.916430
40.292124,5.786200,2.205778,0.794588,0.724882,0.912274
40.292124,6.855382,2.216994,0.784818,0.712387,0.907710
40.292124,7.924563,2.218777,0.783289,0.710433,0.906986
40.292124,8.993744,2.207249,0.793253,0.723188,0.911674
40.292124,10.062925,2.185240,0.812765,0.748305,0.920690
40.292124,11.132107,2.157452,0.838259,0.781423,0.932198
40.292124,12.201288,2.127709,0.866565,0.818617,0.944669
40.292124,13.270469,2.098641,0.895241,0.856754,0.957009
40.292124,14.339650,2.072073,0.922336,0.893209,0.968420
40.292124,15.408832,2.049304,0.946233,0.925698,0.978298
40.292124,16.478013,2.031176,0.965702,0.952403,0.986228
40.292124,17.547194,2.017968,0.980121,0.972321,0.992042
40.292124,18.616375,2.009314,0.989664,0.985574,0.995868
40.292124,19.685557,2.004297,0.995226,0.993327,0.998092
40.292124,20.754738,2.001752,0.998052,0.997275,0.999221
40.292124,21.823919,2.000630,0.999300,0.999020,0.999720
40.292124,22.893100,2.000200,0.999778,0.999689,0.999911
40.292124,23.962281,2.000056,0.999938,0.999913,0.999975
40.292124,25.031463,2.000014,0.999985,0.999979,0.999994
40.292124,26.100644,2.000003,0.999997,0.999995,0.999999
40.292124,27.169825,2.000001,0.999999,0.999999,1.000000
40.292124,28.239006,2.000000,1.000000,1.000000,1.000000
40.292124,29.308188,2.000000,1.000000,1.000000,1.000000
40.292124,30.377369,2.000000,1.000000,1.000000,1.000000
40.292124,31.446550,2.000000,1.000000,1.000000,1.000000
40.292124,32.515731,2.000000,1.000000,1.000000,1.000000
40.292124,33.584913,2.000000,1.000000,1.000000,1.000000
40.292124,34.654094,2.000000,1.000000,1.000000,1.000000
40.292124,35.723275,2.000000,1.000000,1.000000,1.000000
40.292124,36.792456,2.000000,1.000000,1.000000,1.000000
40.292124,37.861638,2.000000,1.000000,1.000000,1.000000
40.292124,38.930819,2.000000,1.000000,1.000000,1.000000
40.292124,40.000000,2.000000,1.000000,1.000000,1.000000
41.046947,-2.837847,2.181211,0.793440,0.731830,0.922350
41.046947,-1.766900,2.188864,0.796336,0.731992,0.919200
41.046947,-0.695954,2.196288,0.799391,0.732365,0.916153
41.046947,0.374992,2.199386,0.799157,0.731137,0.914885
41.046947,1.445938,2.201351,0.798068,0.729500,0.914082
41.046947,2.516884,2.199515,0.799968,0.731837,0.914833
41.046947,3.587830,2.194769,0.804378,0.737435,0.916776
41.046947,4.658777,2.194199,0.804969,0.738164,0.917010
41.046947,5.729723,2.202404,0.797596,0.728725,0.913652
41.046947,6.800669,2.214438,0.787032,0.715214,0.908748
41.046947,7.871615,2.219664,0.782539,0.709471,0.906627
41.046947,8.942561,2.212087,0.789060,0.717811,0.909704
41.046947,10.013507,2.193075,0.805767,0.739267,0.917471
41.046947,11.084454,2.167069,0.829357,0.769809,0.928200
41.046947,12.155400,2.138102,0.856584,0.805440,0.940294
41.046947,13.226346,2.109014,0.884918,0.842963,0.952589
41.046947,14.297292,2.081759,0.912379,0.879758,0.964246
41.046947,15.368238,2.057743,0.937317,0.913534,0.974627
41.046947,16.439184,2.037954,0.958385,0.942338,0.983256
41.046947,17.510131,2.022909,0.974708,0.964829,0.989864
41.046947,18.581077,2.012527,0.986114,0.980637,0.994446
41.046947,19.652023,2.006134,0.993188,0.990483,0.997277
41.046947,20.722969,2.002668,0.997036,0.995854,0.998815
41.046947,21.793915,2.001026,0.998860,0.998405,0.999544
41.046947,22.864861,2.000349,0.999613,0.999458,0.999845
41.046947,23.935808,2.000105,0.999884,0.999837,0.999953
41.046947,25.006754,2.000028,0.999969,0.999957,0.999988
41.046947,26.077700,2.000007,0.999993,0.999990,0.999997
41.046947,27.148646,2.000001,0.999998,0.999998,0.999999
41.046947,28.219592,2.000000,1.000000,1.000000,1.000000
41.046947,29.290538,2.000000,1.000000,1.000000,1.000000
41.046947,30.361485,2.000000,1.000000,1.000000,1.000000
41.046947,31.432431,2.000000,1.000000,1.000000,1.000000
41.046947,32.503377,2.000000,1.000000,1.000000,1.000000
41.046947,33.574323,2.000000,1.000000,1.000000,1.000000
41.046947,34.645269,2.000000,1.000000,1.000000,1.000000
41.046947,35.716215,2.000000,1.000000,1.000000,1.000000
41.046947,36.787162,2.000000,1.000000,1.000000,1.000000
41.046947,37.858108,2.000000,1.000000,1.000000,1.000000
41.046947,38.929054,2.000000,1.000000,1.000000,1.000000
41.046947,40.000000,2.000000,1.000000,1.000000,1.000000
41.803015,-2.908560,2.181222,0.793442,0.731828,0.922346
41.803015,-1.835846,2.188947,0.796278,0.731911,0.919166
